,term,coef,antonyms,antonym_source,annotated_causal_from_vocab,annotated_causal_from_train,annotated_causal_from_top,top_term,closest_ops_sim
227,fiction,0.348,"{'unoriginal': -0.414, 'old': -0.252}",antonym,0.0,0.0,0.0,0.0,0.0
228,finest,0.34700000000000003,{'uneven': -0.404},antonym,1.0,1.0,0.0,0.0,0.0
229,deeper,0.34600000000000003,{'shallow': -0.605},antonym,0.0,0.0,0.0,0.0,0.0
230,switch,0.34600000000000003,{'stay': -0.999},synonym_antonym,0.0,0.0,0.0,0.0,0.0
231,thrill,0.34600000000000003,"{'fall': -0.154, 'courage': -0.266}",antonym,0.0,0.0,0.0,0.0,0.0
232,fresh,0.345,"{'old': -0.252, 'stale': -0.503}",antonym,0.0,0.0,0.0,0.0,0.0
233,performances,0.345,{'fail': -0.441},antonym,0.0,0.0,0.0,1.0,0.0
234,sing,0.344,{'left': -0.435},antonym,0.0,0.0,0.0,0.0,0.0
235,thoughtful,0.344,{'superficial': -0.767},antonym,0.0,0.0,0.0,0.0,0.0
236,sticks,0.34299999999999997,"{'lose': -0.328, 'stay': -0.999}",antonym,0.0,0.0,0.0,0.0,0.0
237,yes,0.34299999999999997,{'no': -0.644},antonym,0.0,0.0,0.0,0.0,0.0
238,tremendous,0.342,"{'little': -0.289, 'unimpressive': -0.462}",antonym,1.0,1.0,0.0,0.0,0.0
239,players,0.341,{'empty': -0.278},antonym,0.0,0.0,0.0,0.0,0.0
240,reviewers,0.34,{'amateur': -0.277},synonym_antonym,0.0,0.0,0.0,0.0,0.0
241,sweet,0.34,{'left': -0.435},antonym,0.0,0.0,0.0,1.0,0.918
242,females,0.33899999999999997,{'loser': -0.469},antonym,0.0,0.0,0.0,0.0,0.0
243,countries,0.33799999999999997,"{'mature': -0.179, 'immature': -0.17, 'union': -0.225}",synonym_antonym,0.0,0.0,0.0,0.0,0.9
244,mood,0.33799999999999997,"{'please': -0.395, 'calm': -0.168, 'fear': -0.321, 'dislike': -0.877, 'pain': -0.574, 'pride': -0.162}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
245,one,0.33799999999999997,"{'inferior': -0.644, 'fail': -0.441}",antonym,0.0,0.0,0.0,0.0,0.0
246,yelling,0.337,"{'humorless': -0.308, 'mild': -0.299, 'worth': -0.327}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
247,episode,0.335,"{'failure': -0.707, 'ending': -0.324, 'appearance': -0.346, 'fail': -0.441}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
248,gripping,0.335,"{'uninteresting': -0.361, 'unattractive': -0.345}",antonym,1.0,1.0,0.0,0.0,0.0
249,applaud,0.33299999999999996,"{'dislike': -0.877, 'miss': -0.35, 'experienced': -0.277, 'depressing': -0.673, 'forward': -0.403}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
250,happily,0.33299999999999996,{'sadly': -0.926},antonym,1.0,1.0,0.0,0.0,0.0
251,really,0.33299999999999996,"{'unreal': -0.428, 'unrealistic': -0.503}",antonym,0.0,0.0,0.0,0.0,0.0
252,voice,0.33299999999999996,"{'wet': -0.313, 'worst': -2.915}",antonym,0.0,0.0,0.0,0.0,0.0
253,objective,0.332,"{'continue': -0.156, 'inner': -0.793, 'left': -0.435}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
254,another,0.331,{'same': -0.222},antonym,0.0,0.0,0.0,0.0,0.0
255,plays,0.331,{'start': -0.201},antonym,0.0,0.0,0.0,0.0,0.0
256,also,0.33,{'loser': -0.469},antonym,0.0,0.0,0.0,1.0,0.0
257,steals,0.33,"{'ride': -0.272, 'stay': -0.999, 'rough': -0.359, 'continue': -0.156, 'give': -0.164, 'fat': -0.228, 'fall': -0.154, 'material': -0.23}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
258,surreal,0.32899999999999996,{'practical': -0.166},antonym,0.0,0.0,0.0,0.0,0.0
259,class,0.327,"{'defense': -0.334, 'false': -1.067, 'studio': -0.411}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
260,lovable,0.327,"{'ugly': -0.681, 'evil': -0.415, 'left': -0.435, 'bad': -1.959, 'worst': -2.915}",synonym_antonym,1.0,1.0,0.0,0.0,0.0
261,holes,0.326,"{'cover': -0.431, 'give': -0.164, 'inferior': -0.644}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
262,mysterious,0.325,{'shallow': -0.605},antonym,0.0,0.0,0.0,0.0,0.0
263,trip,0.325,"{'fall': -0.154, 'ride': -0.272, 'hard': -0.5}",synonym_antonym,0.0,0.0,0.0,1.0,0.0
264,mind,0.324,"{'ability': -0.814, 'stupidity': -0.277}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
265,turns,0.324,"{'misfortune': -0.334, 'empty': -0.278, 'ride': -0.272, 'stay': -0.999, 'inferior': -0.644, 'rough': -0.359, 'fall': -0.154, 'wet': -0.313, 'hire': -0.155, 'let': -0.408}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
266,complex,0.32299999999999995,{'rough': -0.359},synonym_antonym,0.0,0.0,0.0,0.0,0.0
267,exhilarating,0.32299999999999995,{'uninteresting': -0.361},antonym,1.0,0.0,0.0,0.0,0.0
268,grows,0.32299999999999995,"{'stay': -0.999, 'fall': -0.154}",antonym,0.0,0.0,0.0,0.0,0.0
269,happiness,0.32299999999999995,"{'strange': -0.367, 'dull': -1.881, 'bright': -1.022, 'stupidity': -0.277, 'depressing': -0.673}",synonym_antonym,1.0,1.0,0.0,0.0,0.0
270,stands,0.32299999999999995,"{'lie': -0.273, 'sit': -0.259}",antonym,0.0,0.0,0.0,0.0,0.0
271,often,0.322,"{'rarely': -0.367, 'little': -0.289, 'less': -0.302}",antonym,0.0,0.0,0.0,0.0,0.0
272,crashing,0.321,{'cold': -0.46},antonym,0.0,0.0,0.0,0.0,0.0
273,wish,0.32,"{'feed': -0.236, 'dislike': -0.877}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
274,featured,0.319,"{'dull': -1.881, 'little': -0.289}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
275,movies,0.319,"{'dislike': -0.877, 'color': -0.857, 'dull': -1.881, 'unattractive': -0.345, 'continue': -0.156, 'stay': -0.999, 'loud': -0.75, 'unrealistic': -0.503, 'false': -1.067, 'optimistic': -0.321, 'unreal': -0.428, 'ugly': -0.681, 'lack': -0.445}",synonym_antonym,0.0,0.0,0.0,1.0,0.0
276,edge,0.318,{'free': -0.331},antonym,0.0,0.0,0.0,0.0,0.0
277,talented,0.318,{'untalented': -0.159},antonym,1.0,1.0,0.0,0.0,0.0
278,totally,0.318,{'no': -0.644},antonym,0.0,0.0,0.0,0.0,0.0
279,adore,0.316,"{'hate': -1.427, 'dislike': -0.877, 'miss': -0.35}",antonym,1.0,0.0,0.0,0.0,0.0
280,appears,0.315,{'continue': -0.156},antonym,0.0,0.0,0.0,0.0,0.0
281,crucial,0.314,"{'worthless': -0.359, 'same': -0.222}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
282,club,0.313,{'add': -0.34},synonym_antonym,0.0,0.0,0.0,0.0,0.0
283,ashamed,0.312,{'proud': -0.205},synonym_antonym,0.0,0.0,0.0,0.0,0.0
284,spending,0.312,{'take': -0.165},synonym_antonym,0.0,0.0,0.0,0.0,0.0
285,realism,0.31,{'practical': -0.166},synonym_antonym,0.0,0.0,0.0,0.0,0.0
286,vs,0.309,{'ground': -0.172},antonym,0.0,0.0,0.0,0.0,0.0
287,cops,0.308,"{'material': -0.23, 'woman': -0.286, 'bear': -0.19}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
288,cracking,0.308,"{'mild': -0.299, 'loser': -0.469, 'little': -0.289}",antonym,0.0,0.0,0.0,0.0,0.0
289,drunk,0.308,"{'poor': -1.874, 'empty': -0.278}",antonym,0.0,0.0,0.0,0.0,0.0
290,brilliance,0.307,{'stupidity': -0.277},synonym_antonym,1.0,1.0,0.0,0.0,0.0
291,crazy,0.307,{'tame': -0.419},antonym,0.0,0.0,0.0,0.0,0.0
292,cried,0.307,"{'worth': -0.327, 'humorless': -0.308, 'mild': -0.299, 'slow': -0.744, 'hold': -0.359, 'low': -0.399, 'wit': -0.187, 'proud': -0.205}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
293,twist,0.306,{'fall': -0.154},antonym,0.0,0.0,0.0,0.0,0.0
294,extreme,0.305,"{'mild': -0.299, 'fall': -0.154}",antonym,0.0,0.0,0.0,0.0,0.0
295,notes,0.305,"{'mature': -0.179, 'immature': -0.17, 'hold': -0.359, 'add': -0.34, 'accept': -0.365, 'defeat': -0.193}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
296,overwhelming,0.304,{'superficial': -0.767},antonym,0.0,0.0,0.0,0.0,0.0
297,addicted,0.303,"{'free': -0.331, 'independent': -0.15}",antonym,0.0,0.0,0.0,0.0,0.0
298,comment,0.303,{'defeat': -0.193},antonym,0.0,0.0,0.0,0.0,0.0
299,favorite,0.303,{'inferior': -0.644},antonym,1.0,1.0,1.0,1.0,0.913
300,gore,0.303,{'bore': -0.785},synonym_antonym,0.0,0.0,0.0,0.0,0.0
301,luckily,0.303,"{'unfortunately': -1.285, 'alas': -0.789}",antonym,0.0,0.0,0.0,0.0,0.0
302,worked,0.303,"{'innocence': -0.96, 'embarrassment': -0.438, 'studio': -0.411, 'worst': -2.915, 'dull': -1.881, 'inferior': -0.644, 'stupidity': -0.277, 'give': -0.164, 'hire': -0.155, 'fail': -0.441, 'particular': -0.255}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
303,lively,0.302,"{'dull': -1.881, 'tired': -0.273}",antonym,0.0,0.0,0.0,0.0,0.0
304,succeeds,0.302,{'fail': -0.441},antonym,0.0,0.0,0.0,0.0,0.0
305,cheers,0.299,"{'depressing': -0.673, 'miss': -0.35}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
306,unnecessary,0.299,"{'act': -0.276, 'take': -0.165, 'fat': -0.228, 'little': -0.289, 'attractive': -0.363}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
307,pick,0.298,{'give': -0.164},antonym,0.0,0.0,0.0,0.0,0.0
308,directions,0.297,"{'ride': -0.272, 'empty': -0.278, 'attract': -0.292}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
309,idiot,0.297,"{'rough': -0.359, 'difficult': -0.32}",antonym,1.0,0.0,0.0,0.0,0.0
310,responsibility,0.297,"{'hard': -0.5, 'stay': -0.999, 'lack': -0.445}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
311,gut,0.29600000000000004,{'thick': -0.335},synonym_antonym,0.0,0.0,0.0,0.0,0.0
312,sophisticated,0.29600000000000004,{'naive': -0.184},antonym,0.0,0.0,0.0,0.0,0.0
313,todays,0.295,{'take': -0.165},antonym,0.0,0.0,0.0,0.0,0.0
314,apply,0.294,"{'defeat': -0.193, 'functional': -0.159, 'stand': -0.321, 'stay': -0.999, 'lack': -0.445, 'lose': -0.328, 'take': -0.165, 'start': -0.201, 'dislike': -0.877, 'gain': -0.286, 'walk': -0.203}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
315,content,0.294,{'defense': -0.334},synonym_antonym,0.0,0.0,0.0,0.0,0.0
316,15,0.293,{'all': -0.429},synonym_antonym,0.0,0.0,0.0,0.0,0.0
317,portrayal,0.293,{'functional': -0.159},antonym,0.0,0.0,0.0,1.0,0.0
318,adds,0.292,"{'fail': -0.441, 'stay': -0.999, 'empty': -0.278, 'slow': -0.744, 'tune': -0.162, 'lack': -0.445, 'narrow': -0.286, 'stretch': -0.156, 'attract': -0.292}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
319,raised,0.292,"{'falling': -0.177, 'asleep': -0.343}",antonym,0.0,0.0,0.0,0.0,0.0
320,rare,0.292,{'fat': -0.228},antonym,0.0,0.0,0.0,1.0,0.9
321,actual,0.29100000000000004,{'potential': -0.333},antonym,0.0,0.0,0.0,0.0,0.0
322,audience,0.289,"{'foreign': -0.318, 'hard': -0.5, 'old': -0.252, 'lie': -0.273, 'stay': -0.999}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
323,careful,0.28800000000000003,{'careless': -0.166},antonym,1.0,0.0,0.0,0.0,0.0
324,ex,0.28800000000000003,{'woman': -0.286},antonym,0.0,0.0,0.0,0.0,0.0
325,lot,0.28800000000000003,"{'stay': -0.999, 'take': -0.165, 'misfortune': -0.334, 'empty': -0.278, 'defense': -0.334, 'head': -0.287}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
326,create,0.287,"{'start': -0.201, 'slow': -0.744, 'standard': -0.167, 'fall': -0.154, 'lack': -0.445, 'wet': -0.313, 'lose': -0.328, 'mild': -0.299, 'curse': -0.19, 'stay': -0.999, 'ignore': -0.158, 'union': -0.225, 'head': -0.287, 'lost': -0.323, 'mother': -0.154, 'pass': -0.499, 'bore': -0.785, 'hire': -0.155, 'calm': -0.168, 'optimistic': -0.321, 'set': -0.323, 'rough': -0.359, 'father': -0.167, 'walk': -0.203, 'attract': -0.292, 'empty': -0.278, 'take': -0.165, 'fail': -0.441}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
327,opened,0.287,{'narrow': -0.286},antonym,0.0,0.0,0.0,0.0,0.0
328,served,0.287,{'disarrange': 0.0},oov_antonym,0.0,0.0,0.0,0.0,0.0
329,friendly,0.28600000000000003,"{'cold': -0.46, 'dislike': -0.877, 'uncomfortable': -0.795, 'loose': -0.374, 'poor': -1.874}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
330,show,0.28600000000000003,{'ugly': -0.681},antonym,0.0,0.0,0.0,0.0,0.0
331,kinds,0.285,"{'dislike': -0.877, 'hard': -0.5, 'young': -0.295}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
332,trust,0.285,"{'worry': -0.183, 'add': -0.34, 'forward': -0.403, 'dislike': -0.877, 'lose': -0.328, 'fat': -0.228, 'fail': -0.441}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
333,absorbing,0.284,"{'uninteresting': -0.361, 'unattractive': -0.345}",antonym,1.0,0.0,0.0,0.0,0.0
334,admittedly,0.284,{'false': -1.067},antonym,0.0,0.0,0.0,0.0,0.0
335,clothes,0.284,{'lack': -0.445},antonym,0.0,0.0,0.0,0.0,0.0
336,eat,0.284,"{'lose': -0.328, 'give': -0.164, 'start': -0.201, 'side': -0.243, 'low': -0.399, 'stay': -0.999, 'studio': -0.411, 'hold': -0.359, 'woman': -0.286, 'bear': -0.19, 'take': -0.165, 'empty': -0.278}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
337,feature,0.284,"{'internal': -0.169, 'inner': -0.793, 'lack': -0.445, 'stay': -0.999, 'ability': -0.814}",synonym_antonym,0.0,0.0,0.0,0.0,0.901
338,women,0.284,{'husband': -0.238},antonym,0.0,0.0,0.0,0.0,0.0
339,doubt,0.28300000000000003,{'predictability': -0.313},antonym,0.0,0.0,0.0,0.0,0.0
340,aware,0.282,{'asleep': -0.343},antonym,0.0,0.0,0.0,0.0,0.0
341,echo,0.281,"{'proud': -0.205, 'worth': -0.327, 'stay': -0.999, 'woman': -0.286, 'wise': -0.886, 'humorless': -0.308}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
342,attack,0.28,"{'miss': -0.35, 'fail': -0.441}",antonym,0.0,0.0,0.0,0.0,0.895
343,sets,0.27899999999999997,"{'stand': -0.321, 'hire': -0.155, 'lie': -0.273, 'give': -0.164, 'ride': -0.272, 'left': -0.435, 'union': -0.225, 'standard': -0.167, 'sit': -0.259, 'free': -0.331, 'defense': -0.334, 'unintelligent': -0.471, 'bore': -0.785, 'fall': -0.154, 'defeat': -0.193, 'slow': -0.744, 'continue': -0.156, 'existence': -0.212, 'empty': -0.278, 'heavy': -0.991}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
344,theme,0.27899999999999997,{'con': -0.232},antonym,0.0,0.0,0.0,0.0,0.0
345,advice,0.278,"{'ineffective': -1.062, 'empty': -0.278, 'plain': -0.302}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
346,seat,0.27699999999999997,"{'stand': -0.321, 'lie': -0.273, 'existence': -0.212}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
347,funnier,0.276,{'humorless': -0.308},antonym,0.0,0.0,0.0,0.0,0.0
348,require,0.276,"{'stay': -0.999, 'lack': -0.445, 'empty': -0.278}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
349,surviving,0.276,"{'dull': -1.881, 'nonexistent': -0.598, 'absent': -0.845}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
350,hit,0.275,{'inferior': -0.644},antonym,0.0,0.0,0.0,0.0,0.0
351,nudity,0.27399999999999997,"{'hard': -0.5, 'old': -0.252, 'innocence': -0.96, 'cover': -0.431, 'no': -0.644}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
352,areas,0.272,"{'foreign': -0.318, 'innocence': -0.96, 'existence': -0.212, 'birth': -0.177, 'stay': -0.999, 'bore': -0.785, 'hire': -0.155, 'left': -0.435, 'empty': -0.278, 'little': -0.289}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
353,moving,0.272,"{'rough': -0.359, 'dislike': -0.877}",synonym_antonym,1.0,1.0,1.0,1.0,0.909
354,prior,0.271,{'subsequent': -0.223},antonym,0.0,0.0,0.0,0.0,0.0
355,step,0.271,{'standard': -0.167},antonym,0.0,0.0,0.0,0.0,0.0
356,shown,0.27,{'ugly': -0.681},antonym,0.0,0.0,0.0,0.0,0.0
357,criticism,0.26899999999999996,"{'offensive': -1.191, 'curse': -0.19, 'miss': -0.35, 'fail': -0.441, 'pass': -0.499, 'lose': -0.328}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
358,pulled,0.26899999999999996,"{'give': -0.164, 'walk': -0.203, 'fail': -0.441, 'ride': -0.272, 'bore': -0.785, 'fall': -0.154, 'lose': -0.328, 'gain': -0.286}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
359,rex,0.26899999999999996,{'queen': -0.209},antonym,0.0,0.0,0.0,0.0,0.0
360,tells,0.26899999999999996,{'hold': -0.359},antonym,0.0,0.0,0.0,0.0,0.0
361,awards,0.267,{'low': -0.399},antonym,0.0,0.0,0.0,0.0,0.0
362,schools,0.267,"{'low': -0.399, 'take': -0.165, 'woman': -0.286, 'side': -0.243, 'bottom': -0.419, 'down': -0.43}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
363,welcome,0.267,"{'give': -0.164, 'lack': -0.445}",antonym,0.0,0.0,0.0,0.0,0.0
364,ass,0.266,"{'stand': -0.321, 'lie': -0.273, 'head': -0.287, 'side': -0.243, 'miss': -0.35}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
365,energetic,0.266,{'dull': -1.881},antonym,0.0,0.0,0.0,0.0,0.0
366,impressed,0.266,{'unaffected': -0.197},antonym,1.0,1.0,0.0,0.0,0.0
367,plot,0.266,"{'fall': -0.154, 'empty': -0.278}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
368,sure,0.265,{'uncertainty': 0.0},oov_antonym,0.0,0.0,0.0,1.0,0.0
369,connected,0.264,{'off': -0.322},synonym_antonym,0.0,0.0,0.0,0.0,0.0
370,unexpected,0.263,"{'due': -0.244, 'unimpressive': -0.462, 'ugly': -0.681}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
371,circumstances,0.261,{'misfortune': -0.334},antonym,0.0,0.0,0.0,0.0,0.0
372,audio,0.26,{'shallow': -0.605},synonym_antonym,0.0,0.0,0.0,0.0,0.0
373,car,0.26,{'stay': -0.999},antonym,0.0,0.0,0.0,0.0,0.93
374,consider,0.26,"{'add': -0.34, 'inferior': -0.644, 'stand': -0.321, 'fail': -0.441, 'ground': -0.172, 'lose': -0.328, 'same': -0.222, 'dislike': -0.877, 'material': -0.23, 'lack': -0.445}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
375,perhaps,0.26,{'predictability': -0.313},synonym_antonym,0.0,0.0,0.0,0.0,0.0
376,snap,0.26,"{'absent': -0.845, 'proud': -0.205, 'future': -0.315, 'take': -0.165}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
377,tears,0.26,{'wit': -0.187},synonym_antonym,0.0,0.0,0.0,1.0,0.0
378,principal,0.259,{'lack': -0.445},antonym,0.0,0.0,0.0,0.0,0.0
379,burning,0.258,"{'cold': -0.46, 'bore': -0.785, 'hire': -0.155}",antonym,0.0,0.0,0.0,0.0,0.0
380,engrossing,0.258,"{'uninteresting': -0.361, 'unattractive': -0.345}",antonym,1.0,1.0,0.0,0.0,0.0
381,get,0.258,{'lose': -0.328},antonym,0.0,0.0,0.0,0.0,0.0
382,before,0.257,{'down': -0.43},antonym,0.0,0.0,0.0,0.0,0.0
383,better,0.257,{'worse': -1.188},antonym,0.0,0.0,0.0,0.0,0.0
384,harmless,0.257,{'painful': -0.48},antonym,0.0,0.0,0.0,0.0,0.0
385,ones,0.257,"{'inferior': -0.644, 'fail': -0.441}",antonym,0.0,0.0,0.0,0.0,0.0
386,sport,0.257,{'lack': -0.445},synonym_antonym,0.0,0.0,0.0,0.0,0.0
387,adorable,0.255,{'ugly': -0.681},antonym,1.0,1.0,0.0,0.0,0.894
388,compares,0.255,"{'bottom': -0.419, 'worst': -2.915, 'side': -0.243}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
389,everyday,0.254,"{'strange': -0.367, 'functional': -0.159}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
390,more,0.254,{'less': -0.302},antonym,0.0,0.0,0.0,0.0,0.0
391,strip,0.254,"{'start': -0.201, 'miss': -0.35}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
392,house,0.253,{'foreign': -0.318},antonym,0.0,0.0,0.0,0.0,0.0
393,uplifting,0.253,{'fall': -0.154},antonym,1.0,0.0,0.0,0.0,0.0
394,colorful,0.252,"{'inferior': -0.644, 'dull': -1.881, 'unintelligent': -0.471, 'unrealistic': -0.503, 'unattractive': -0.345, 'continue': -0.156, 'cold': -0.46, 'stay': -0.999, 'poor': -1.874, 'young': -0.295, 'low': -0.399, 'shallow': -0.605, 'defeat': -0.193, 'unimpressive': -0.462}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
395,full,0.252,{'empty': -0.278},antonym,0.0,0.0,0.0,0.0,0.934
396,puts,0.252,"{'stand': -0.321, 'hire': -0.155, 'lie': -0.273, 'give': -0.164, 'ride': -0.272, 'left': -0.435, 'union': -0.225, 'standard': -0.167, 'sit': -0.259, 'free': -0.331, 'defense': -0.334, 'unintelligent': -0.471, 'bore': -0.785, 'fall': -0.154, 'defeat': -0.193, 'slow': -0.744, 'continue': -0.156, 'existence': -0.212, 'empty': -0.278, 'heavy': -0.991}",synonym_antonym,0.0,0.0,0.0,0.0,0.898
397,emotion,0.251,{'hate': -1.427},antonym,0.0,0.0,0.0,0.0,0.0
398,believable,0.25,"{'impossible': -0.543, 'dull': -1.881, 'credible': -0.222}",synonym_antonym,0.0,0.0,0.0,1.0,0.959
399,investigate,0.25,"{'bottom': -0.419, 'worst': -2.915, 'side': -0.243, 'lose': -0.328}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
400,thrills,0.25,"{'fall': -0.154, 'courage': -0.266}",antonym,0.0,0.0,0.0,0.0,0.0
401,extraordinary,0.249,"{'unimpressive': -0.462, 'inferior': -0.644}",antonym,1.0,1.0,0.0,0.0,0.885
402,release,0.249,{'hold': -0.359},antonym,0.0,0.0,0.0,0.0,0.0
403,fog,0.248,{'glorious': -0.241},antonym,0.0,0.0,0.0,0.0,0.0
404,loving,0.248,"{'cold': -0.46, 'unaffected': -0.197, 'hard': -0.5, 'act': -0.276, 'practical': -0.166, 'public': -0.325}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
405,questionable,0.248,"{'humorless': -0.308, 'credible': -0.222}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
406,parents,0.247,"{'father': -0.167, 'mother': -0.154}",antonym,0.0,0.0,0.0,0.0,0.0
407,access,0.24600000000000002,"{'lose': -0.328, 'stay': -0.999}",antonym,0.0,0.0,0.0,0.0,0.0
408,fact,0.24600000000000002,"{'general': -0.433, 'particular': -0.255}",antonym,0.0,0.0,0.0,0.0,0.0
409,tortured,0.24600000000000002,{'joyful': 0.0},oov_antonym,1.0,1.0,0.0,0.0,0.0
410,bike,0.245,"{'walk': -0.203, 'fail': -0.441, 'calm': -0.168, 'empty': -0.278, 'bore': -0.785}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
411,contains,0.245,"{'lack': -0.445, 'rough': -0.359}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
412,follow,0.245,"{'ride': -0.272, 'fall': -0.154, 'low': -0.399}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
413,earlier,0.244,{'down': -0.43},synonym_antonym,0.0,0.0,0.0,0.0,0.0
414,oddity,0.244,{'ignore': -0.158},synonym_antonym,0.0,0.0,0.0,0.0,0.0
415,promote,0.244,{'start': -0.201},antonym,0.0,0.0,0.0,0.0,0.0
416,bloody,0.243,"{'free': -0.331, 'experienced': -0.277, 'gain': -0.286}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
417,excels,0.243,"{'continue': -0.156, 'stretch': -0.156, 'gain': -0.286, 'stay': -0.999}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
418,shining,0.243,{'inferior': -0.644},antonym,1.0,0.0,0.0,0.0,0.0
419,throw,0.243,{'defeat': -0.193},antonym,0.0,0.0,0.0,0.0,0.0
420,16,0.242,{'all': -0.429},synonym_antonym,0.0,0.0,0.0,0.0,0.0
421,justified,0.242,{'uneven': -0.404},antonym,0.0,0.0,0.0,0.0,0.0
422,putting,0.242,{'stay': -0.999},antonym,0.0,0.0,0.0,0.0,0.0
423,saw,0.24100000000000002,{'wet': -0.313},synonym_antonym,0.0,0.0,0.0,0.0,0.0
424,surface,0.24100000000000002,"{'stand': -0.321, 'hire': -0.155, 'stay': -0.999, 'low': -0.399, 'mild': -0.299, 'fall': -0.154, 'ride': -0.272}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
425,varied,0.24100000000000002,{'same': -0.222},antonym,0.0,0.0,0.0,0.0,0.0
426,commendable,0.24,{'evil': -0.415},antonym,0.0,0.0,0.0,0.0,0.0
427,freeze,0.24,{'wrong': -0.539},antonym,0.0,0.0,0.0,0.0,0.0
428,historical,0.24,{'unreal': -0.428},antonym,0.0,0.0,0.0,1.0,0.0
429,properly,0.24,"{'wrong': -0.539, 'false': -1.067}",antonym,0.0,0.0,0.0,0.0,0.0
430,seen,0.24,"{'stay': -0.999, 'miss': -0.35, 'worry': -0.183, 'lose': -0.328}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
431,deep,0.239,"{'shallow': -0.605, 'defeat': -0.193}",antonym,0.0,0.0,0.0,0.0,0.0
432,excite,0.239,"{'bore': -0.785, 'stay': -0.999, 'calm': -0.168, 'curse': -0.19}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
433,praised,0.239,"{'add': -0.34, 'attract': -0.292, 'please': -0.395, 'loud': -0.75, 'pass': -0.499, 'fail': -0.441, 'tune': -0.162, 'bottom': -0.419, 'stand': -0.321, 'dislike': -0.877, 'ride': -0.272, 'calm': -0.168, 'poor': -1.874, 'uneven': -0.404, 'fall': -0.154, 'start': -0.201}",synonym_antonym,0.0,0.0,0.0,0.0,0.0
434,winning,0.239,{'ugly': -0.681},antonym,0.0,0.0,0.0,0.0,0.0
435,character,0.23800000000000002,"{'standard': -0.167, 'side': -0.243}",antonym,0.0,0.0,0.0,0.0,0.0
436,return,0.23800000000000002,"{'ride': -0.272, 'fall': -0.154, 'take': -0.165, 'communicate': -0.427, 'let': -0.408, 'ending': -0.324}",synonym_antonym,0.0,0.0,0.0,1.0,0.0
