,term,coef,antonyms,antonym_source,annotated_causal_from_vocab,annotated_causal_from_train,annotated_causal_from_top,top_term,closest_ops_sim
233,hits,0.772,"{'work': -0.071, 'fair': -0.99, 'open': -0.062, 'lack': -0.328, 'connect': -0.406, 'adult': -0.674, 'engage': -0.058, 'let': -0.665, 'dull': -1.066, 'kind': -0.443, 'single': -0.469, 'short': -0.226, 'hold': -0.39, 'fill': -0.485, 'charge': -0.497, 'middle': -0.304, 'go': -0.151, 'free': -1.085, 'push': -0.752, 'low': -0.214, 'high': -0.298, 'common': -0.212, 'familiar': -0.519, 'rough': -0.247, 'better': -0.291}",synonym_antonym,0,0.0,0.0,0.0,0.0
234,prepared,-0.29100000000000004,{'cross': 0.747},antonym,0,0.0,0.0,0.0,0.0
235,effect,-0.067,"{'recall': 0.338, 'end': 0.821, 'death': 0.516, 'moving': 0.39, 'fall': 0.319, 'sleep': 0.208}",synonym_antonym,0,0.0,0.0,0.0,0.0
236,expanded,0.768,{'diversify': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
237,magic,0.09300000000000001,"{'natural': -0.072, 'content': -0.397}",synonym_antonym,1,1.0,0.0,0.0,0.0
238,rich,0.017,{'poor': -1.049},antonym,1,1.0,0.0,0.0,0.0
239,diet,0.145,{'rough': -0.247},antonym,0,0.0,0.0,0.0,0.0
240,taken,0.205,{'explicit': -0.011},synonym_antonym,0,0.0,0.0,0.0,0.0
241,giving,-0.16899999999999998,{'best': 0.525},synonym_antonym,0,0.0,0.0,0.0,0.0
242,weekend,1.107,"{'beginning': -0.085, 'middle': -0.304, 'please': -0.431, 'dark': -0.465, 'dull': -1.066, 'bright': -0.017}",synonym_antonym,0,0.0,0.0,0.0,0.0
243,killer,-0.569,{},empty,0,0.0,0.0,0.0,0.0
244,collection,0.059000000000000004,"{'woman': -0.213, 'juvenile': -1.104, 'female': -1.742, 'straight': -0.398, 'slow': -1.023, 'male': -0.344, 'girl': -0.192, 'lack': -0.328, 'finish': -0.786, 'pull': -0.049, 'loss': -0.304, 'type': -0.391, 'middle': -0.304, 'push': -0.752, 'respect': -0.598, 'partial': -0.373, 'go': -0.151, 'buy': -0.115, 'forget': -1.009}",synonym_antonym,0,0.0,0.0,1.0,0.92
245,delightful,0.631,{'ugly': -1.081},synonym_antonym,1,1.0,0.0,0.0,0.0
246,program,0.754,"{'left': -0.593, 'worst': -1.792}",synonym_antonym,0,0.0,0.0,0.0,0.0
247,crazy,-0.033,"{'healthy': 1.074, 'well': 0.646, 'fit': 0.219}",synonym_antonym,0,0.0,0.0,1.0,0.899
248,directions,0.512,"{'tense': -0.848, 'pull': -0.049, 'thin': -0.416}",synonym_antonym,0,0.0,0.0,0.0,0.0
249,memories,0.271,"{'forget': -1.009, 'stupidity': -1.093}",synonym_antonym,0,0.0,0.0,0.0,0.0
250,rooting,0.7490000000000001,"{'development': -0.471, 'activity': -0.375}",synonym_antonym,0,0.0,0.0,0.0,0.0
251,engaging,0.271,{'ugly': -1.081},synonym_antonym,1,1.0,0.0,0.0,0.0
252,wondering,-0.284,{'answer': 0.183},antonym,0,0.0,0.0,0.0,0.0
253,cute,0.6629999999999999,{'dull': -1.066},synonym_antonym,1,1.0,0.0,0.0,0.0
254,originally,0.7440000000000001,{'middle': -0.304},antonym,1,1.0,0.0,0.0,0.0
255,lovely,0.757,{'ugly': -1.081},antonym,1,1.0,0.0,0.0,0.0
256,eye,-0.077,{'front': 0.219},antonym,0,0.0,0.0,0.0,0.0
257,finding,0.059000000000000004,"{'continuation': -0.293, 'activity': -0.375, 'middle': -0.304, 'difference': -0.063, 'south': -0.552, 'break': -0.172}",synonym_antonym,0,0.0,0.0,0.0,0.0
258,marie,0.037000000000000005,{'flatter': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
259,shared,0.736,{'separate': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
260,children,-0.024,{'wise': 0.353},antonym,0,0.0,0.0,0.0,0.0
261,works,0.359,{'sound': -0.208},antonym,0,0.0,0.0,1.0,0.898
262,yes,0.8109999999999999,"{'no': -1.045, 'negative': -0.164}",antonym,0,0.0,0.0,0.0,0.0
263,realistic,0.46,"{'unreal': -0.494, 'unrealistic': -0.852, 'impossible': -0.521}",antonym,1,1.0,0.0,0.0,0.0
264,age,-0.735,{'mature': 0.17},antonym,0,0.0,0.0,0.0,0.0
265,likeable,1.335,{'disliked': -0.585},antonym,1,1.0,0.0,0.0,0.0
266,add,0.41200000000000003,"{'natural': -0.072, 'break': -0.172, 'juvenile': -1.104, 'female': -1.742, 'slow': -1.023, 'lack': -0.328, 'pull': -0.049}",synonym_antonym,0,0.0,0.0,1.0,0.898
267,humanity,-0.467,{'inhumaneness': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
268,mate,0.794,"{'stand': -0.849, 'charge': -0.497, 'hate': -0.71, 'pack': -0.013, 'moral': -0.289, 'lack': -0.328, 'better': -0.291, 'juvenile': -1.104}",synonym_antonym,0,0.0,0.0,0.0,0.0
269,college,0.061,{'thin': -0.416},antonym,0,0.0,0.0,0.0,0.0
270,bond,-0.204,{'ability': 0.153},synonym_antonym,0,0.0,0.0,0.0,0.0
271,touches,0.7190000000000001,"{'lack': -0.328, 'connect': -0.406, 'man': -0.3, 'original': -0.232, 'activity': -0.375}",synonym_antonym,0,0.0,0.0,0.0,0.0
272,learned,0.627,{'unscholarly': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
273,damn,-0.14,{'blessed': 0.493},antonym,0,0.0,0.0,0.0,0.0
274,nick,0.7140000000000001,"{'bad': -0.784, 'dull': -1.066, 'kind': -0.443, 'focus': -0.292, 'wet': -0.239, 'appear': -0.028}",synonym_antonym,0,0.0,0.0,0.0,0.0
275,animal,-0.187,"{'black': 0.023, 'recall': 0.338, 'ride': 0.982, 'strong': 1.115, 'follow': 0.39, 'best': 0.525, 'secondary': 0.16}",synonym_antonym,0,0.0,0.0,0.0,0.0
276,mysteries,0.23399999999999999,{'overt': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
277,addition,0.517,"{'beginning': -0.085, 'middle': -0.304, 'short': -0.226, 'connect': -0.406, 'give': -0.209}",synonym_antonym,0,0.0,0.0,0.0,0.0
278,safety,0.7090000000000001,{'little': -0.175},antonym,0,0.0,0.0,0.0,0.0
279,resource,0.428,{'admit': -0.364},antonym,0,0.0,0.0,0.0,0.0
280,fictional,0.092,"{'real': -0.211, 'natural': -0.072}",antonym,0,0.0,0.0,0.0,0.0
281,sad,-0.054000000000000006,"{'glad': 0.336, 'best': 0.525}",antonym,1,1.0,0.0,0.0,0.0
282,insight,0.247,{'stay': 0.0},oov_antonym,1,1.0,0.0,0.0,0.0
283,delivers,0.14300000000000002,"{'high': -0.298, 'open': -0.062}",synonym_antonym,0,0.0,0.0,0.0,0.0
284,contact,-0.038,{'soothe': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
285,totally,0.455,"{'no': -1.045, 'incomplete': -1.489}",antonym,0,0.0,0.0,0.0,0.0
286,truly,-0.08900000000000001,{'insincerely': 0.0},oov_antonym,0,0.0,0.0,1.0,0.97
287,waiting,0.7490000000000001,"{'continue': -0.105, 'activity': -0.375, 'beginning': -0.085}",synonym_antonym,0,0.0,0.0,0.0,0.0
288,created,0.532,"{'go': -0.151, 'beginning': -0.085, 'middle': -0.304, 'slow': -1.023, 'level': -0.225, 'standard': -0.799, 'lack': -0.328, 'focus': -0.292, 'wet': -0.239, 'break': -0.172, 'finish': -0.786, 'lost': -0.782, 'forget': -1.009, 'pass': -0.948, 'better': -0.291, 'background': -0.625, 'type': -0.391, 'positive': -0.419, 'rough': -0.247, 'father': -0.872, 'leave': -0.562, 'push': -0.752, 'pull': -0.049, 'die': -0.366}",synonym_antonym,0,0.0,0.0,0.0,0.0
289,plus,0.6890000000000001,{'negative': -0.164},synonym_antonym,0,0.0,0.0,0.0,0.0
290,set,0.511,"{'stand': -0.849, 'give': -0.209, 'left': -0.593, 'standard': -0.799, 'pull': -0.049, 'free': -1.085, 'activity': -0.375, 'go': -0.151, 'more': -0.033, 'short': -0.226, 'open': -0.062, 'level': -0.225, 'appear': -0.028, 'slow': -1.023, 'continue': -0.105, 'break': -0.172, 'dirty': -0.056, 'heavy': -0.313}",synonym_antonym,0,0.0,0.0,0.0,0.0
291,end,0.821,"{'continue': -0.105, 'better': -0.291}",antonym,0,0.0,0.0,0.0,0.0
292,trilogy,0.745,{'single': -0.469},antonym,0,0.0,0.0,0.0,0.0
293,useful,0.8490000000000001,{'useless': -0.636},antonym,1,1.0,0.0,0.0,0.0
294,cake,-0.373,{'order': 0.377},antonym,0,0.0,0.0,0.0,0.0
295,happiness,0.276,{'unhappy': -0.848},antonym,1,1.0,0.0,0.0,0.0
296,fight,0.09,"{'please': -0.431, 'dirty': -0.056, 'push': -0.752, 'finish': -0.786, 'let': -0.665, 'charge': -0.497}",synonym_antonym,0,0.0,0.0,1.0,0.886
297,brings,0.295,{'go': -0.151},antonym,0,0.0,0.0,0.0,0.0
298,lasted,0.679,"{'modern': -0.25, 'young': -0.595}",synonym_antonym,0,0.0,0.0,0.0,0.0
299,cried,0.8909999999999999,{'broken': -0.032},antonym,0,0.0,0.0,0.0,0.0
300,knowing,0.9059999999999999,{'uninformed': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
301,reaching,0.6759999999999999,{'leave': -0.562},antonym,0,0.0,0.0,0.0,0.0
302,spin,0.297,"{'low': -0.214, 'die': -0.366, 'engage': -0.058}",synonym_antonym,0,0.0,0.0,0.0,0.0
303,spot,0.42700000000000005,"{'short': -0.226, 'left': -0.593, 'better': -0.291, 'unhappy': -0.848, 'lost': -0.782, 'minimum': -0.36, 'continue': -0.105, 'level': -0.225, 'generous': -0.599, 'low': -0.214}",synonym_antonym,0,0.0,0.0,0.0,0.0
304,balance,-0.155,{'safety': 0.709},synonym_antonym,0,0.0,0.0,0.0,0.0
305,hilarious,-0.45,{'quiet': 0.379},antonym,1,1.0,0.0,0.0,0.0
306,heartbreaking,0.67,{'joyful': 0.0},oov_antonym,1,0.0,0.0,0.0,0.0
307,reminds,0.006999999999999999,"{'forget': -1.009, 'give': -0.209}",antonym,0,0.0,0.0,0.0,0.0
308,offers,-0.094,{'particular': 0.194},antonym,0,0.0,0.0,0.0,0.0
309,page,0.649,"{'majority': -0.372, 'soft': -0.189}",synonym_antonym,0,0.0,0.0,0.0,0.0
310,thrill,0.669,{'afraid': -0.064},antonym,1,1.0,0.0,0.0,0.0
311,wide,0.6679999999999999,"{'thin': -0.416, 'high': -0.298}",antonym,0,0.0,0.0,0.0,0.0
312,heat,0.6409999999999999,{'awaken': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
313,start,0.32899999999999996,"{'leave': -0.562, 'avoid': -0.014, 'break': -0.172}",synonym_antonym,0,0.0,0.0,0.0,0.0
314,raw,0.09699999999999999,"{'hard': -0.618, 'old': -0.326}",antonym,0,0.0,0.0,0.0,0.0
315,fear,0.342,{'afraid': -0.064},antonym,0,0.0,0.0,0.0,0.0
316,lose,0.122,{'keep': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
317,search,0.21,"{'worst': -1.792, 'lack': -0.328, 'respect': -0.598}",synonym_antonym,0,0.0,0.0,0.0,0.0
318,stopping,0.6559999999999999,{'juvenile': -1.104},synonym_antonym,0,0.0,0.0,0.0,0.0
319,twin,0.6559999999999999,{'absolute': -0.098},synonym_antonym,0,0.0,0.0,0.0,0.0
320,fighting,0.436,"{'dirty': -0.056, 'push': -0.752, 'please': -0.431, 'little': -0.175, 'small': -0.721, 'soft': -0.189, 'come': -0.091}",synonym_antonym,0,0.0,0.0,0.0,0.0
321,correct,0.653,"{'thin': -0.416, 'better': -0.291, 'break': -0.172}",synonym_antonym,1,1.0,0.0,0.0,0.0
322,dark,-0.465,"{'light': 0.337, 'stay': 0.399}",antonym,0,0.0,0.0,0.0,0.0
323,detailed,1.001,{'plain': -0.167},synonym_antonym,0,0.0,0.0,0.0,0.0
324,makes,0.466,{'mind': -0.119},synonym_antonym,0,0.0,0.0,0.0,0.0
325,action,0.6679999999999999,"{'avoid': -0.014, 'middle': -0.304, 'activity': -0.375, 'goodness': -0.321, 'moral': -0.289, 'finish': -0.786, 'liking': -0.453, 'juvenile': -1.104, 'pull': -0.049, 'go': -0.151, 'ugly': -1.081, 'continuation': -0.293, 'beginning': -0.085, 'give': -0.209}",synonym_antonym,0,0.0,0.0,0.0,0.0
326,introduced,-0.21100000000000002,"{'sit': 0.225, 'professional': 0.46}",antonym,0,0.0,0.0,0.0,0.0
327,filled,-0.032,{'light': 0.337},synonym_antonym,0,0.0,0.0,0.0,0.0
328,formulaic,-0.35,{'unconventional': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
329,open,-0.062,{'close': 1.103},antonym,0,0.0,0.0,0.0,0.0
330,guessing,0.544,"{'continue': -0.105, 'level': -0.225, 'break': -0.172}",synonym_antonym,0,0.0,0.0,0.0,0.0
331,discover,0.64,{'level': -0.225},synonym_antonym,0,0.0,0.0,0.0,0.0
332,each,0.105,"{'incomplete': -1.489, 'several': -0.214, 'any': -0.157, 'whatsoever': -0.281}",antonym,0,0.0,0.0,0.0,0.0
333,survive,0.418,"{'level': -0.225, 'go': -0.151}",synonym_antonym,0,0.0,0.0,0.0,0.0
334,case,-0.141,{'black': 0.023},antonym,0,0.0,0.0,0.0,0.0
335,opened,0.637,{'thin': -0.416},antonym,0,0.0,0.0,0.0,0.0
336,sub,0.253,{'focus': -0.292},antonym,0,0.0,0.0,0.0,0.0
337,tension,0.135,{'improvement': -0.478},antonym,0,0.0,0.0,0.0,0.0
338,lady,-0.349,{'husband': 0.406},synonym_antonym,0,0.0,0.0,0.0,0.0
339,grow,0.289,{'stay': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
340,historical,0.22,{'unreal': -0.494},antonym,1,1.0,0.0,0.0,0.0
341,grows,0.628,{'stay': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
342,family,0.588,"{'single': -0.469, 'finish': -0.786, 'ending': -0.219}",synonym_antonym,0,0.0,0.0,0.0,0.0
343,kids,0.512,{'adult': -0.674},antonym,0,0.0,0.0,0.0,0.0
344,packed,0.9440000000000001,{'uncrowded': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
345,often,1.112,"{'rarely': -0.599, 'little': -0.175, 'less': -0.054}",antonym,0,0.0,0.0,0.0,0.0
346,church,0.063,{'thin': -0.416},antonym,0,0.0,0.0,0.0,0.0
347,loving,-0.008,"{'cold': 0.097, 'practical': 0.182, 'cool': 1.151, 'realistic': 0.46, 'possible': 0.064}",synonym_antonym,1,1.0,1.0,1.0,0.912
348,root,-0.287,{'child': 0.279},antonym,0,0.0,0.0,0.0,0.0
349,body,0.02,"{'thin': -0.416, 'woman': -0.213, 'juvenile': -1.104, 'female': -1.742, 'white': -0.2, 'straight': -0.398, 'level': -0.225, 'beginning': -0.085, 'middle': -0.304, 'common': -0.212, 'same': -0.751, 'male': -0.344, 'multiple': -0.04}",synonym_antonym,0,0.0,0.0,0.0,0.0
350,danger,0.126,"{'innocence': -0.319, 'improvement': -0.478}",antonym,0,0.0,0.0,0.0,0.0
351,races,0.619,{'appear': -0.028},antonym,0,0.0,0.0,0.0,0.0
352,paced,1.126,{'slow': -1.023},antonym,0,0.0,0.0,0.0,0.0
353,normal,0.457,{'nonstandard': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
354,brie,0.608,{'continue': -0.105},antonym,0,0.0,0.0,0.0,0.0
355,distraction,0.608,{'birth': 0.0},oov_antonym,1,1.0,0.0,0.0,0.0
356,doubt,-0.349,"{'trust': 0.888, 'believe': 0.216, 'happiness': 0.276, 'fear': 0.342}",synonym_antonym,0,0.0,0.0,0.0,0.0
357,dreams,0.353,{'real': -0.211},synonym_antonym,0,0.0,0.0,0.0,0.0
358,confidence,0.606,{'male': -0.344},synonym_antonym,0,0.0,0.0,0.0,0.0
359,store,0.72,"{'ugly': -1.081, 'finish': -0.786, 'left': -0.593}",synonym_antonym,0,0.0,0.0,0.0,0.0
360,drama,0.42700000000000005,"{'avoid': -0.014, 'dramatic': -0.154}",synonym_antonym,0,0.0,0.0,0.0,0.0
361,miss,0.409,{'improvement': -0.478},antonym,0,0.0,0.0,0.0,0.0
362,surprising,0.611,"{'expected': -0.983, 'ugly': -1.081}",antonym,0,0.0,0.0,0.0,0.0
363,sleep,0.20800000000000002,"{'continue': -0.105, 'lack': -0.328}",synonym_antonym,0,0.0,0.0,0.0,0.0
364,bubbles,0.165,{'descent': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
365,passed,-0.584,"{'appreciate': 0.192, 'gain': 0.108}",antonym,0,0.0,0.0,0.0,0.0
366,close,1.103,"{'open': -0.062, 'beginning': -0.085, 'middle': -0.304, 'thin': -0.416, 'little': -0.175, 'small': -0.721, 'far': -0.333, 'off': -0.388}",synonym_antonym,0,0.0,0.0,0.0,0.0
367,combination,-0.182,{'disassortative mating': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
368,easily,0.16,"{'hard': -0.618, 'difficult': -0.478}",synonym_antonym,1,1.0,0.0,0.0,0.0
369,prior,0.594,{'subsequent': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
370,heavy,-0.313,"{'light': 0.337, 'smart': 0.537}",antonym,0,0.0,0.0,0.0,0.0
371,grabbed,0.5489999999999999,{'open': -0.062},antonym,0,0.0,0.0,0.0,0.0
372,asked,-0.109,"{'welcome': 0.018, 'close': 1.103, 'answer': 0.183}",synonym_antonym,0,0.0,0.0,0.0,0.0
373,fast,0.22699999999999998,{'slow': -1.023},antonym,0,0.0,0.0,0.0,0.0
374,little,-0.175,{'large': 0.285},antonym,0,0.0,0.0,0.0,0.0
375,quirky,0.075,{'straight': -0.398},antonym,0,0.0,0.0,0.0,0.0
376,growing,0.28,"{'ending': -0.219, 'development': -0.471, 'activity': -0.375}",synonym_antonym,0,0.0,0.0,0.0,0.0
377,draws,0.14400000000000002,"{'push': -0.752, 'pack': -0.013}",antonym,0,0.0,0.0,0.0,0.0
378,covers,0.175,"{'small': -0.721, 'bad': -0.784, 'common': -0.212, 'dull': -1.066, 'dry': -0.306, 'young': -0.595, 'invest': -0.049, 'level': -0.225, 'break': -0.172, 'give': -0.209, 'better': -0.291, 'respect': -0.598, 'activity': -0.375, 'low': -0.214, 'stand': -0.849, 'fair': -0.99, 'specific': -0.593, 'buy': -0.115, 'generous': -0.599, 'leave': -0.562, 'white': -0.2, 'wet': -0.239}",synonym_antonym,0,0.0,0.0,0.0,0.0
379,natural,-0.07200000000000001,"{'decent': 0.322, 'proper': 0.273, 'clean': 0.426}",synonym_antonym,0,0.0,0.0,0.0,0.0
380,season,0.428,"{'beginning': -0.085, 'middle': -0.304}",antonym,0,0.0,0.0,0.0,0.0
381,relate,0.502,"{'pass': -0.948, 'forget': -1.009, 'juvenile': -1.104, 'generous': -0.599, 'common': -0.212, 'same': -0.751}",synonym_antonym,0,0.0,0.0,0.0,0.0
382,cat,-0.152,{'include': 0.228},antonym,0,0.0,0.0,0.0,0.0
383,downloaded,-0.068,{'upload': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
384,alive,0.36200000000000004,"{'impossible': -0.521, 'unrealistic': -0.852, 'actual': -0.022, 'dark': -0.465, 'dull': -1.066, 'bright': -0.017, 'stupidity': -1.093}",synonym_antonym,1,1.0,0.0,0.0,0.0
385,hand,0.556,"{'adult': -0.674, 'woman': -0.213, 'juvenile': -1.104, 'female': -1.742, 'better': -0.291, 'white': -0.2, 'break': -0.172, 'multiple': -0.04, 'thin': -0.416}",synonym_antonym,0,0.0,0.0,0.0,0.0
386,happen,-0.171,"{'begin': 0.751, 'survive': 0.418, 'opening': 0.418, 'appreciate': 0.192, 'gain': 0.108, 'stop': 0.613, 'stay': 0.399, 'ride': 0.982, 'advance': 0.454, 'fall': 0.319, 'follow': 0.39, 'fast': 0.227, 'interesting': 0.543, 'smart': 0.537, 'quickly': 0.154, 'relax': 0.58, 'heat': 0.641, 'end': 0.821, 'death': 0.516, 'rush': 1.001}",synonym_antonym,0,0.0,0.0,1.0,0.9
387,happened,-0.075,"{'begin': 0.751, 'survive': 0.418, 'opening': 0.418, 'appreciate': 0.192, 'gain': 0.108, 'stop': 0.613, 'stay': 0.399, 'ride': 0.982, 'advance': 0.454, 'fall': 0.319, 'follow': 0.39, 'fast': 0.227, 'interesting': 0.543, 'smart': 0.537, 'quickly': 0.154, 'relax': 0.58, 'heat': 0.641, 'end': 0.821, 'death': 0.516, 'rush': 1.001}",synonym_antonym,0,0.0,0.0,0.0,0.0
388,bread,-0.561,"{'smooth': 0.862, 'being': 0.407, 'take': 0.241, 'stay': 0.399, 'fat': 0.028}",synonym_antonym,0,0.0,0.0,0.0,0.0
389,creative,0.068,"{'natural': -0.072, 'real': -0.211, 'plain': -0.167, 'sound': -0.208}",synonym_antonym,1,1.0,0.0,0.0,0.0
390,develop,-0.763,{'stay': 0.399},synonym_antonym,0,0.0,0.0,0.0,0.0
391,mixed,0.040999999999999995,{'same': -0.751},antonym,0,0.0,0.0,0.0,0.0
392,pre,-0.7490000000000001,{'romanticist': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
393,mountain,0.564,{'simple': -0.104},synonym_antonym,0,0.0,0.0,0.0,0.0
394,brothers,-0.064,{'sister': 0.243},antonym,0,0.0,0.0,0.0,0.0
395,comes,0.243,{'leave': -0.562},antonym,0,0.0,0.0,0.0,0.0
396,kept,0.6970000000000001,{'broken': -0.032},antonym,0,0.0,0.0,0.0,0.0
397,rick,0.47700000000000004,{'better': -0.291},antonym,0,0.0,0.0,0.0,0.0
398,woman,-0.213,{'husband': 0.406},antonym,0,0.0,0.0,0.0,0.0
399,compelling,0.866,{'powerless': 0.0},oov_antonym,1,1.0,0.0,0.0,0.0
400,continued,0.36200000000000004,{'short': -0.226},antonym,0,0.0,0.0,0.0,0.0
401,meaning,-0.332,"{'perfect': 1.168, 'light': 0.337, 'right': 0.219, 'front': 0.219, 'back': 0.204, 'gain': 0.108, 'stay': 0.399}",synonym_antonym,0,0.0,0.0,0.0,0.0
402,captivated,0.42700000000000005,{'unloving': 0.0},oov_antonym,1,0.0,0.0,0.0,0.0
403,incredible,0.843,"{'common': -0.212, 'little': -0.175, 'small': -0.721, 'low': -0.214, 'short': -0.226}",synonym_antonym,1,1.0,0.0,0.0,0.0
404,gem,0.5479999999999999,"{'finish': -0.786, 'ending': -0.219, 'forget': -1.009}",synonym_antonym,1,1.0,0.0,0.0,0.0
405,unusual,0.606,{'common': -0.212},antonym,1,1.0,0.0,0.0,0.0
406,daily,0.547,{'unfriendly': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
407,developing,-0.33799999999999997,{'mature': 0.17},synonym_antonym,0,0.0,0.0,0.0,0.0
408,plug,0.547,"{'remember': -0.03, 'continue': -0.105, 'free': -1.085, 'open': -0.062, 'activity': -0.375, 'pull': -0.049, 'generous': -0.599, 'beginning': -0.085}",synonym_antonym,0,0.0,0.0,0.0,0.0
409,order,0.377,"{'asleep': -0.604, 'beginning': -0.085, 'middle': -0.304, 'background': -0.625, 'hold': -0.39, 'pack': -0.013}",synonym_antonym,0,0.0,0.0,0.0,0.0
410,outstanding,0.237,{'little': -0.175},antonym,1,1.0,0.0,0.0,0.0
411,flow,-0.11699999999999999,{'advance': 0.454},antonym,0,0.0,0.0,0.0,0.0
412,ghost,-0.249,{'stay': 0.399},antonym,0,0.0,0.0,0.0,0.0
413,kindles,0.545,{'better': -0.291},antonym,0,0.0,0.0,0.0,0.0
414,die,-0.366,{'survive': 0.418},antonym,0,0.0,0.0,0.0,0.0
415,encourage,0.542,{'appear': -0.028},synonym_antonym,0,0.0,0.0,0.0,0.0
416,laughed,0.6679999999999999,{'cry': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
417,take,0.24100000000000002,"{'go': -0.151, 'avoid': -0.014}",synonym_antonym,0,0.0,0.0,0.0,0.0
418,team,0.5589999999999999,{'beginning': -0.085},antonym,0,0.0,0.0,0.0,0.0
419,colorful,-0.066,"{'unknown': 0.464, 'solid': 1.16, 'cold': 0.097, 'stay': 0.399}",synonym_antonym,1,0.0,0.0,0.0,0.0
420,right,0.21899999999999997,{'better': -0.291},antonym,0,0.0,0.0,0.0,0.0
421,cheating,0.387,{'free': -1.085},antonym,1,0.0,0.0,0.0,0.0
422,diamond,0.537,"{'dry': -0.306, 'young': -0.595}",synonym_antonym,0,0.0,0.0,0.0,0.0
423,next,0.575,"{'beginning': -0.085, 'middle': -0.304}",antonym,0,0.0,0.0,0.0,0.0
424,TRUE,0.536,{'false': -0.174},antonym,0,0.0,0.0,0.0,0.0
425,TRUE,0.5710000000000001,{'false': -0.174},antonym,0,0.0,0.0,0.0,0.0
426,will,0.547,{'borrow': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
427,certainly,0.728,{'uncertainty': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
428,reality,0.064,{'potential': -1.806},antonym,0,0.0,0.0,0.0,0.0
429,confident,0.527,{'negative': -0.164},synonym_antonym,0,0.0,0.0,0.0,0.0
430,every,0.47700000000000004,{'no': -1.045},antonym,0,0.0,0.0,0.0,0.0
431,unique,0.652,"{'worst': -1.792, 'common': -0.212}",synonym_antonym,1,1.0,0.0,0.0,0.0
432,child,0.27899999999999997,"{'adult': -0.674, 'serious': -0.024}",antonym,0,0.0,0.0,0.0,0.0
433,heard,-0.374,{'undetected': 0.0},oov_antonym,0,0.0,0.0,0.0,0.0
434,continuation,-0.293,"{'long': 0.401, 'take': 0.241, 'strong': 1.115}",synonym_antonym,0,0.0,0.0,0.0,0.0
435,fourth,0.584,{'single': -0.469},antonym,0,0.0,0.0,0.0,0.0
436,alien,-0.731,{'native': 0.626},synonym_antonym,0,0.0,0.0,0.0,0.0
437,can,0.264,"{'free': -1.085, 'break': -0.172, 'waste': -2.789, 'far': -0.333}",synonym_antonym,0,0.0,0.0,0.0,0.0
438,kick,0.518,{'go': -0.151},synonym_antonym,0,0.0,0.0,0.0,0.0
439,swearing,0.518,"{'female': -1.742, 'admit': -0.364, 'incomplete': -1.489}",synonym_antonym,0,0.0,0.0,0.0,0.0
440,talented,0.525,{'untalented': 0.0},oov_antonym,1,1.0,0.0,0.0,0.0
441,adventures,1.105,{'worst': -1.792},antonym,0,0.0,0.0,0.0,0.0
442,doctor,-0.124,"{'black': 0.023, 'person': 0.223, 'soul': 0.21}",synonym_antonym,0,0.0,0.0,0.0,0.0
443,lesson,0.061,"{'buy': -0.115, 'resolution': -0.317}",synonym_antonym,0,0.0,0.0,0.0,0.0
444,properly,0.516,{'false': -0.174},antonym,0,0.0,0.0,0.0,0.0
445,deserves,0.48700000000000004,{'change': 0.0},oov_antonym,1,0.0,0.0,0.0,0.0
446,fan,0.156,{'woman': -0.213},antonym,0,0.0,0.0,0.0,0.0
447,lived,-0.027000000000000003,{'running': 0.527},antonym,0,0.0,0.0,0.0,0.0
448,creating,0.512,"{'go': -0.151, 'beginning': -0.085, 'middle': -0.304, 'slow': -1.023, 'level': -0.225, 'standard': -0.799, 'lack': -0.328, 'focus': -0.292, 'wet': -0.239, 'break': -0.172, 'finish': -0.786, 'lost': -0.782, 'forget': -1.009, 'pass': -0.948, 'better': -0.291, 'background': -0.625, 'type': -0.391, 'positive': -0.419, 'rough': -0.247, 'father': -0.872, 'leave': -0.562, 'push': -0.752, 'pull': -0.049, 'die': -0.366}",synonym_antonym,0,0.0,0.0,0.0,0.0
449,understanding,0.011000000000000001,"{'better': -0.291, 'strength': -0.538, 'stand': -0.849, 'let': -0.665}",synonym_antonym,0,0.0,0.0,0.0,0.0
